content,type
"莫斯科恐袭令俄罗斯面临反恐压力，大家知道以下哪支特种部队来自俄罗斯吗？#硬核军迷# 
 
网页链接
 ",军事
"韩国特种部队人质救援演练，大家觉得水平如何 #硬核军迷# 
新浪军事的微博视频
 ",军事
【以媒：#内塔尼亚胡将接受疝气手术#】 据《以色列》时报刚刚报道，以色列总理办公室突然宣布，以色列总理本雅明·内塔尼亚胡将在3月31日晚的战时内阁会议后接受疝气手术。#以色列总理将接受疝气手术#报道称，内塔尼亚胡的疝气症状是在30日晚的例行体检中发现的。由于他在手术期间将处于全身麻醉状态，他的职务将由以色列副总理兼司法部长亚里夫·莱文将暂时接替。（环球时报）,军事
"#德媒称俄黑海舰队已损失三分之一战舰#【德媒：#俄黑海舰队已损失三分之一战舰#】据德国《青年世界报》网站3月30日报道，不同于俄罗斯陆军和空军，迄今在乌克兰战争中，俄海军自身遭受的损失大过了给予敌军的打击。就在本周初，乌克兰称，重创了停泊在塞瓦斯托波尔港维修码头的“亚马尔”号大型登陆舰等两艘舰艇——基辅称损伤“无法修复”。这意味着，由39艘战舰组成的俄罗斯黑海舰队自战争爆发以来已经有13艘被击沉或失去战斗能力——比例高达战舰总数的三分之一。
报道称，在军事层面上，俄罗斯军舰对乌克兰无人机或无人艇的攻击几乎束手无策。或者说，在俄罗斯2014年兵不血刃占领克里米亚之后，黑海舰队显然以为不必为自身安全操心，严重低估了乌克兰导弹和无人攻击武器的破坏潜力。将最现代化的舰船从克里米亚的前哨基地撤出也无济于事：乌克兰还数次打击了俄罗斯南高加索海岸的新罗西斯克海军基地。
基辅选取的目标表明，它估计黑海舰队对己方有着怎样的根本性威胁：支援俄军在乌克兰仍控制的黑海海岸实施两栖登陆行动。因此，可执行此类任务的俄罗斯登陆舰是首选打击目标。这方面有个公开的秘密：如果没有武器支持和情报支持，特别是英国提供的，这类袭击就不可能成功。
报道还称，俄罗斯北方舰队本周初发布的一条消息间接表明，俄罗斯海军此前确实低估了无人攻击武器的威胁。北方舰队专门通报，舰队3艘现代化的护卫舰的官兵开始就防御无人机和无人艇展开特种训练。今年，俄罗斯的第四艘护卫舰将入役并派给黑海舰队。（参考消息）",军事
"#俄军或再次攻打乌克兰首都# 小调查：你认为俄军有可能再次攻打基辅吗？#基辅市长称俄军或再次攻打乌克兰首都# 
 
网页链接
 ",军事
"#商务部回应美国修订半导体出口管制措施#【商务部新闻发言人就美国修订半导体出口管制措施有关问题答记者问】财联社3月31日电，商务部新闻发言人就美国修订半导体出口管制措施有关问题答记者问。#中方回应美国修订半导体出口管制措施#问：美东时间3月29日，美国商务部发布公告，对美国2023年10月17日发布的半导体出口管制规则进行修订。中方对此有何评论？
答：中方注意到，美方修订了半导体出口管制措施，这距离美上次出台措施仅半年不到。包括美国企业在内的各国企业都希望有一个稳定、可预期的经营环境。美方泛化国家安全概念，肆意修改规则，加严管制措施，不仅给中美两国企业开展正常经贸合作设置了更多的障碍，施加了更重的合规负担，还给全球半导体产业造成了巨大的不确定性。这严重影响中外企业开展互利合作，损害其正当合法权益。中方对此坚决反对。半导体产业高度全球化，经过数十年发展，已形成你中有我、我中有你的产业格局，这是市场规律和企业选择共同作用的结果。中国是全球最大的半导体市场。中方愿与各方一道，加强互利合作，促进全球半导体产业链供应链的安全与稳定。",军事
"【#美国国防预算飙升至近9千亿美元#，美智库：只为维持其全球霸权】美国“共同梦想”网站（Common Dreams）近日刊文称，美国政府于本月中旬向国会提出2025财年联邦政府预算草案，国防预算飙升至8952亿美元。造成美国国防预算超支的最大原因是不切实际、自我放纵以及军国主义的国防战略。该战略旨在维持一种几乎无处不在、无所不为的能力，从赢得全球霸权到干预世界上的关键地区，再到继续灾难性的全球“反恐战争”。 
美国国防预算飙升至近9千亿美元意欲几何？",军事
"【#印度即将开始最复杂选举#】印度选举盛况将于4月19日拉开帷幕，但选举结果要到6月4日才能揭晓。
报道称，印度的新议会选举将分七个阶段进行。将有2400多个政党参选，约有9.7亿登记选民在100多万个投票站投票，这些投票站甚至将覆盖该国最偏远、最人迹罕至的角落。为了到达沙漠地区的村庄，投票箱将由骆驼驮运。在最偏僻的山村，骡子将驮着选票走土路和石子路。在丛林地带，将由大象驮运选票。
报道认为，如此规模庞大而复杂的选举活动只能在印度进行。在幅员辽阔、多元化的印度，他们已经在为举行有史以来最大规模的选举做准备。 
印度即将开始“最复杂选举”",军事
"热知识：大家知道我军第一款大批量装备的头盔是哪一款吗？#硬核军迷# 
 
网页链接
 ",军事
"【#墨西哥一市长遭枪击身亡#】据法新社3月31日报道，墨西哥一地区检察官办公室称，一名市长当地时间30日在一家餐馆遭枪击身亡，这是在这个饱受暴力和有组织犯罪困扰的国家发生的最新一起与政治有关的谋杀事件。
检察官办公室在一份声明中说，39岁的吉列尔莫·托雷斯和他14岁的儿子在该国米却肯州首府莫雷利亚一家餐馆遭到袭击。他的儿子活了下来。
据当地媒体报道，托雷斯代表革命制度党于2022年当选米却肯州丘鲁穆科市市长。但托雷斯最近退党。
托雷斯是在将于6月2日开始的墨西哥总统大选前遇害的最新一名政治人物。此前有两名市长候选人在2月26日遇害。
根据一家美国研究选举事务的机构报告，自2023年6月4日至今年3月26日之间，已有50人在墨西哥“选举暴力”事件中被谋杀。（参考消息）",军事
"#网友将无人机降落在日本直升机航母上# 无人看守？中国网友称将无人机降落在停靠的日本直升机航母上。（环球网军事）
环球网军事的微博视频
 ",军事
"【“我一直在呕吐”：#牛津赛艇队员吐槽泰晤士河水太脏#】据英国广播公司网站3月30日报道，在赛艇比赛中输给剑桥大学后，牛津大学的赛艇队员批评泰晤士河里污水太多。
在这两所大学每年进行赛艇比赛的泰晤士河中发现了大量的大肠杆菌。
牛津男子赛艇队员莱昂纳德·詹金斯告诉英国广播公司体育台，他在赛前一直呕吐。
泰晤士水务公司表示，改善河流状况是公司的“重点任务”。
3月27日，英国环境局的数据显示，2023年英格兰未经处理的污水泄漏量比2022年增加了一倍。泄漏的污水中有人类排泄物、湿巾和卫生用品，可能对游泳者构成严重健康威胁。赛艇队员被告知，不要吞咽从泰晤士河溅起的水。在男女赛艇比赛中均获冠军的剑桥大学队员也被告诫，在庆祝胜利时不要按照惯例把队长扔进河里。
詹金斯在接受英国广播公司体育台采访时说：“今天早上我一直在呕吐，我不确定我是否还能参加比赛。如果水里没有那么多粪便就好了。”另一名牛津赛艇队员说，三人因胃肠不适而缺席训练。
本月早些时候，有关机构在泰晤士河水中检测出大量大肠杆菌，这种细菌可导致严重感染。
英国采用合流制排水系统，即雨水和污水共用管道，所以如果雨水过多，污水处理设施可能不堪重负。污水被排入水道，以防止系统堵塞。污水泄漏是合法的，但环保人士表示，这种情况只应该在特殊天气下发生。
一名政府发言人表示，向英国水域排放污水是“完全不可接受的”，水务公司需要迅速清理。（参考消息） 
新浪军事的微博视频",军事
"【#印尼当选总统抵京访华#，与小学生代表亲切交流行贴面礼】应国家主席习近平邀请，印度尼西亚共和国当选总统、大印尼行动党总主席普拉博沃·苏比延多于3月31日抵达北京，开启对中国的访问。普拉博沃当选印尼总统后，第一个出访的国家就是中国。（CGTN）
CGTN记者团的微博视频
 ",军事
"【#扎哈罗娃怼德外长#：买本地图和历史教科书吧，再买点口香糖…】据俄罗斯《消息报》3月30日报道，在德国外交部长安娜莱娜·贝尔伯克称“俄罗斯试图将北约拖入冲突”之后，俄罗斯外交部发言人扎哈罗娃驳斥了对方。她建议德国外长去买一下地图和历史书看看。
“我想问问贝尔伯克：她难道不知道环绕北约国家的不是俄罗斯基地，而是北约向东扩张到俄罗斯边界吗？”除了历史教科书和地图，她还建议德国外交部长买点口香糖，以便“少说这种胡话”。 
扎哈罗娃怼德外长：买本地图和历史教科书吧，再买点口香糖…",军事
"北约一直有给苏系装备起绰号的传统，大家知道以下哪款战机被称为“鞭挞者”吗？#硬核军迷# 
 
网页链接
 ",军事
"一排重机枪同时开火场面能有多震撼 #硬核军迷# 
新浪军事的微博视频
 ",军事
"【白宫看不下去了！#美媒曝总统专机随行记者经常顺手牵羊# 盘子酒杯都不放过】美国总统专机“空军一号”号称拥有全球顶级的安保防护，然而工作人员却经常发现，机上部分物品会“不翼而飞”。美国《政治报》网站近日针对这一现象报道称，搭乘“空军一号”的记者经常“顺手牵羊”，顺走机上的酒杯、餐盘等物品。（看看新闻）
看看新闻全球眼的微博视频",军事
"【挥杆决胜负？#拜登提议与特朗普PK高尔夫#：如果你自己拎包，我可以让你三杆】“如果你自己拎自己包，我可以让你三杆”。美国总统拜登当地时间3月30日在X平台上发文，语带讽刺地向竞选劲敌、美国前总统唐纳德·特朗普提议在高尔夫球场上一决高下。
拜登发文称，“唐纳德，我和你打高尔夫球的邀请依然有效。如果你自己拎自己包，我可以让你三杆。”这条帖文所附视频显示，拜登此前在纽约市的一场筹款活动中提到，自己早就对特朗普作此提议。
据美国《国会山报》消息，拜登28日晚在筹款活动中与美国电视节目主持人、喜剧演员斯蒂芬·科尔伯特对话，取笑特朗普的高尔夫球球技以及竞选活动次数少。
报道说，科尔伯特吹捧了拜登近几周繁忙的行程。“据我们所知，唐纳德·特朗普一直在努力赢得自己高尔夫球场的第三个冠军。”科尔伯特说，“我的问题是，先生，选民们能信任一个连特朗普国际高尔夫俱乐部奖杯都没拿过的总统候选人吗？”
拜登回答说，“好吧，听着，我很乐意比赛。在他宣誓就职进入总统办公室时，我就曾对他说过这句话。我说‘如果你自己拎自己包，我可以让你三杆。’”
据《国会山报》此前报道，特朗普24日曾在其社交平台上发帖，预告将在自己的特朗普国际高尔夫俱乐部领取冠军奖杯。拜登随即在X平台上转发特朗普的帖文截图，并语带嘲讽地送上“祝贺”：“恭喜了，唐纳德。真是相当大的成就”。
据美国多家主流媒体此前测算和报道，拜登和特朗普分别锁定各自党派2024年美国总统选举候选人提名，这意味着两人在今年11月大选中上演对决一幕“几乎不可避免”。据美国选举信息网站“真正透明政治”汇总此前民调数据，截至3月23日，特朗普在全国性民调中平均领先拜登2.0个百分点。同时，约65%的受访者认为，“美国正走在错误方向上”。（环球网）
看看新闻全球眼的微博视频",军事
"【基辅市长：#俄军或再次攻打乌克兰首都#】据德新社3月31日报道，在俄军从基辅周边地区撤走两年后，基辅市长维塔利·克利奇科认为存在俄罗斯再次对乌克兰首都发动攻击的危险。#基辅市长称俄军或再次攻打乌克兰首都#克利奇科对德国《星期日图片报》说：“基辅曾经是、现在仍是俄罗斯总统普京的目标，因为首都是国家的心脏。”
他强调：“我们知道这一点，而且我们比两年前做好了更充分的准备以应对可能的新攻击。”
克利奇科表示，必须要考虑到所有情况。“如果普京做出这样的决定，那将是一个有人要流血的决定。”
克利奇科还批评德国社会民主党议会党团主席罗尔夫·米策尼希关于可能“冻结”战争的言论。克利奇科说：“我们不会割让任何领土给俄罗斯。这不可能妥协。”
相反，他呼吁国际社会在提升乌克兰防空能力方面提供更多帮助。克利奇科说：“导弹袭击持续增加，我们迫切需要更多‘爱国者’导弹和更多保护人民的方式。”（参考消息）
看看新闻全球眼的微博视频",军事
"冷知识：唐朝时期猛将如云，大家知道历史上被称为“一人灭一国”的唐朝人物是谁吗？
 
 
网页链接
 ",军事
"【#美国一款问题心脏泵已致49人死亡#】当地时间3月30日，据《国会山报》报道，因存在安全风险，美国食品和药物管理局（FDA）对一款心脏泵发出I级召回，即最高级别警报。美国已召回超过66000台设备。#美国一致49死心脏泵被大量召回#据悉，心脏泵能够在医疗过程中或严重心脏病发作后对心室中的血液泵送提供短期支持。FDA表示，这款心脏泵的泵导管在手术过程中可能会刺穿心脏左心室壁，并导致严重的不良后果，包括左心室穿孔、游离壁破裂、高血压、供血不足以及死亡。目前相关事件已导致49人死亡、129人重伤。
报道称，这款Impella心脏泵由美国阿比奥梅德（Abiomed）生产，并从2021年10月10日至2023年10月10日期间投入使用。（央视） #美国强生一款心脏泵致49人死亡# 
广州日报的微博视频",军事
"#马办反驳所谓马英九访陆被批叛国说法# 马英九访陆被批""叛国""?马办反驳:我们属于中国。（海峡新干线 ）#马英九访问大陆11天完整行程公布# 
新浪军事的微博视频
 ",军事
"#普京签署春季征兵令# 当地时间3月31日，俄罗斯总统普京签署春季征兵令。征兵时间从4月1日至7月15日，预计将有15万从18岁至30岁的人应征入伍。（央视） 
新浪军事的微博视频
 ",军事
"【#为什么中国不担心特朗普再任美国总统#】在美国准备投票选举下一任总统之际，特朗普在部分全国性民调中，略微领先于拜登。倘若特朗普再次当选，美国的对华政策将会如何？我的答案是：2.0版的特朗普政府将与现在的拜登政府大同小异。 
为什么中国不担心特朗普再任美国总统
 ",军事
"【#南部战区海军模拟打击渔船袭扰#】“在我航行海区有‘敌’武装渔船袭扰，上级令我艇立即前出，对其实施综合火力打击……”近日，南部战区海军某导弹快艇大队组织多课目实战化训练。考核港岸损管堵漏、消防灭火、海上舰炮应用射击、防空反导、编队对海突击等20个课目。看现场↓（央视军事）
央视军事的微博视频",军事
"热知识：大家知道以下哪款步枪被评为“史上最烂突击步枪”吗？#硬核军迷# 
 
网页链接
 ",军事
"【俄称挫败乌恐袭企图！#乌东最大发电厂被摧毁#】当地时间3月30日，俄罗斯国防部发布战报称，23日至30日这一周，俄军使用包括“锆石”“匕首”高超音速导弹和无人机等武器，对乌克兰军事设施及支持性基础设施进行了一次大规模打击和57次集群打击。乌军工企业、乌武装部队和乌安全局的决策中心、无人艇生产车间、能源设施等目标遭到打击。当天14时左右，俄方挫败了乌克兰对俄罗斯境内设施实施恐怖袭击的企图。俄罗斯防空部队在别尔哥罗德州上空击毁3架乌克兰无人机。据乌媒报道，乌东部最大发电厂、位于哈尔科夫州的兹米耶夫火力发电厂已在俄军22日的导弹袭击中被摧毁。#泽连斯基被问到俄恐袭露出诡异微笑#（看看新闻）
看看新闻全球眼的微博视频",军事
"#美议员暗示用核武器搞定加沙#【语出惊人！美议员称反对在加沙人道援助上“浪费钱”，支持“像长崎广岛那样快点搞定”】据《底特律自由报》当地时间3月30日报道，关于以色列与哈马斯冲突，美国共和党籍众议员蒂姆·沃尔伯格近日声称，“应该像长崎和广岛那样快点搞定”，暗示应向加沙地带投下核武器，其有关言论受到民主党人抨击。#美议员反对在加沙人道援助上浪费钱#报道称，根据该媒体看到的视频，沃尔伯格3月25日在密歇根州邓迪市政厅会议上被问及美国是否应该按照拜登在国情咨文中提出的建议那样，花钱在加沙修建一个临时港口，以便将人道主义援助物资运入该地。沃尔伯格说，“我们不应该在人道主义援助上浪费一分钱。应该像长崎和广岛那样。快点搞定吧。”报道提到，在第二次世界大战期间，美国向沃尔伯格所提到的那两个日本城市投掷了原子弹，以结束那场战争。  
语出惊人！美议员称反对在加沙人道援助上“浪费钱”",军事
"【#柏林数千人游行要求乌克兰和谈#】#柏林千人游行反对德国卷入俄乌冲突#3月30日，德国柏林卡尔·马克思大道有数千人参加游行活动，要求乌克兰进行和平谈判，并反对德国卷入冲突。（今日俄罗斯RT）
今日俄罗斯RT的微博视频
 ",军事
"热知识：大家知道全球第一艘被屎击伤的航母是哪一艘吗？#硬核军迷# 
 
网页链接
 ",军事
"【#以多地民众游行要求解散政府# 警察用高压水枪驱散人群】当地时间3月30日，据以色列媒体和警方消息，数千以色列民众当晚在一些城市示威游行，要求解散政府、举行议会选举。#以色列警方逮捕16名抗议民众#据以色列媒体报道，30日晚，数千以色列民众在特拉维夫、贝尔谢巴、凯撒里亚等城市举行游行，呼吁政府尽快与巴勒斯坦伊斯兰抵抗运动（哈马斯）达成协议，释放被扣押以色列人。他们同时呼吁总理内塔尼亚胡下台、举行议会选举。
在特拉维夫，游行者点燃篝火，堵塞主干道，警察用高压水枪驱散人群，双方爆发冲突，16人被警方拘捕。在耶路撒冷，抗议者冲破警察设置的障碍，在总理官邸附近举行示威活动。在凯撒里亚，抗议者身着印有“现在就选举”字样的衬衫，在总理私人官邸附近举行游行。
30日早些时候，被扣押以色列人员的家属举行新闻发布会，批评内塔尼亚胡“应对战争”和与哈马斯的谈判表现不佳，要求举行议会选举。
巴勒斯坦加沙地带卫生部门30日发布的数据显示，去年10月7日新一轮巴以冲突爆发以来，以色列在加沙地带的军事行动已造成超过3.27万人死亡。以色列方面说，本轮冲突导致以方1400多人死亡，另有130多人仍被哈马斯扣押。（央视）
今日俄罗斯RT的微博视频",军事
"#马英九访问大陆11天完整行程公布#【马英九幕僚公布访陆11天完整行程，首站深圳，将在广东停留3天】#马英九访陆行程公布#台湾地区前领导人马英九将于4月1日至11日，率领“大九学堂”20名青年学子，前往广东、陕西与北京，进行为期11天的参访交流，而马英九基金会执行长萧旭岑今日也公布参访行程，访团将在4月7日抵达北京。 
马英九幕僚公布访陆11天完整行程，首站深圳，将在广东停留3天",军事
"#马来西亚逮捕一男子疑为以特工#【外媒：马来西亚警方逮捕一名以色列籍男子，不排除其为摩萨德特工】综合新加坡《联合早报》和今日俄罗斯电视台（RT）网站等媒体报道，马来西亚警方日前在吉隆坡逮捕一名以色列籍男子，并缴获6支枪械和200发子弹。警方不排除该男子是以色列摩萨德特工，因此进入高度警戒状态。
马来西亚警察总长拉扎鲁丁29日在记者会上说，警方27日根据情报，在吉隆坡一酒店展开突击行动，逮捕了一名36岁的外籍男子。警方在其背包和房间里缴获6支枪械，并搜出200发子弹。
初步调查显示，这名男子3月12日持法国护照自阿联酋飞抵吉隆坡，入境后先后入住不同的酒店，并利用加密货币从泰国购买枪械。
男子称，他持械的目的是为了杀害一名卷入家庭纠纷的同乡。马来西亚警方正在查证这个说法，并将查清他是否有其他动机，不排除他是以色列特工的可能性。
拉扎鲁丁表示，考虑到目前以色列与巴勒斯坦之间的紧张形势，警方为应对这起案件而进入高度警戒状态。
《联合早报》称，马来西亚从未跟以色列建交，历届政府在巴以问题上也都支持巴勒斯坦。去年10月以色列与哈马斯的冲突爆发后，马来西亚多次在国际上为巴勒斯坦发声，并举办声援巴勒斯坦的大型集会。马来西亚总理安瓦尔去年10月曾透露，自从马方强烈表态支持巴勒斯坦后，他曾接获许多恐吓威胁。马来西亚警方随即提升保安层级。
根据公开报道，2018年4月，马来西亚吉隆坡大学讲师、巴勒斯坦火箭专家巴特什在吉隆坡的住所附近街上被两名男子枪杀。马方指责以色列情报机构摩萨德参与了此次暗杀。（环球时报）#以特工曾被指在马枪杀巴科学家# 
新浪军事的微博视频",军事
"#巴男子高举双手被以士兵射杀#【外媒：一名皈依犹太教的巴勒斯坦男子高举双手，仍被以军士兵射杀】据英国“中东之眼”新闻网报道，当地时间21日上午，以色列士兵枪杀了一名巴勒斯坦人。死者名叫大卫·本·亚伯拉罕，今年63岁。据“犹太新闻辛迪加”网站报道，以色列军方表示，此人在耶路撒冷城郊的Elazar犹太人定居点附近下了一辆出租车后“引起了怀疑”。据“中东之眼”报道，以色列士兵在他的包里发现了一把刀，士兵询问亚伯拉罕的身份以及宗教信仰，并要求他举起双手，随后开枪将他射杀。
报道称，亚伯拉罕皈依犹太教并获批准，是为了纪念他的祖父曾在1929年希伯伦骚乱中拯救25名犹太人。（环球网） 
新浪军事的微博视频",军事
"#日本冲绳建岸舰导弹部队疑针对中国#【扼守宫古海峡针对中国？#日本在冲绳本岛部署首个岸舰导弹部队#】据共同社3月30日报道，日本防卫省30日在冲绳县宇流麻市的陆上自卫队胜连分屯地，举行了冲绳本岛首个地对舰导弹连队的成立仪式。
    
报道称，该连队配备“12式陆基反舰导弹”，任务是从陆地上攻击对方国家舰艇。与已部署在县内宫古岛的部队一起，监视中国军方舰艇通过“本岛-宫古”之间海峡的情况。
    
日本防卫副大臣鬼木诚在成立仪式上表示：“冲绳本岛大致处于全长1200公里的南西诸岛的中央，位于国家安全保障上极其重要的位置。希望大家为了成为被国民与地区信赖的部队而勤奋工作。”
    
报道还称，日本政府将从2025年度起，部署能用于攻击对方国家疆域的延长射程的12式改良型导弹。冲绳县内部队有可能是部署对象，当地认为这会加剧军事紧张，反对的势头扩大。（综合参考消息、环球网） 
新浪军事的微博视频",军事
"【遭多次无礼指手质问 #圭亚那总统怒怼BBC记者#】BBC记者多次无礼指手质问，圭亚那总统怒怼：轮不到你来对我说教！你们西方世界就是这么虚伪！（环球网）  
新浪军事的微博视频
 ",军事
"【#泽连斯基谈及莫斯科恐袭露诡异笑容#】日前，乌克兰总统泽连斯基在回答记者有关乌克兰是否参与莫斯科州恐袭事件的问题时，露出诡异笑容。泽连斯基表示：“让我们来谈谈这个问题吧。” （今日俄罗斯RT）
今日俄罗斯RT的微博视频
 ",军事
"冷知识：明朝哪位名臣被称为立功、立德、立言“三不朽”？ 
 
网页链接
 ",军事
"【#佩斯科夫回应恐袭后普京是否落泪#】3月30日，俄罗斯总统新闻秘书佩斯科夫在接受俄记者帕维尔·扎鲁宾采访时称，普京总统对莫斯科州克罗库斯城音乐厅遭到恐袭这样的悲剧完全感同身受，如果在他的脸上没有看到泪水，并不意味着他不痛苦。#欧洲议会议员称乌策划资助莫斯科恐袭# #泽连斯基被问到俄恐袭露出诡异微笑#（今日俄罗斯RT）
今日俄罗斯RT的微博视频",军事
"【#莫斯科遭袭音乐厅旁举行纪念音乐会#】当地时间3月30日，俄罗斯莫斯科近郊音乐厅恐袭事件发生后的第九天，以“鹤”为主题的悼念活动再次举行。#欧洲议会议员称乌策划资助莫斯科恐袭# 
同时，俄罗斯著名指挥家捷杰耶夫现场指挥，与管弦乐队合奏了一场安魂音乐会，以对恐袭中的遇难者表示哀悼。#俄恐袭134名遇难者身份已确认# 
CCTV国际时讯的微博视频",军事
"【#俄恐袭134名遇难者身份已确认#】莫斯科州音乐厅恐袭：134名遇难者身份已确认，纪念音乐会举行，悼念恐袭事件中的遇难者。（看看新闻）#莫斯科遭袭音乐厅旁举行纪念音乐会# 
新浪军事的微博视频
 ",军事
"#马斯克直言乌军反攻将是悲剧结果# 引发热议，#马斯克建议乌在失去更多领土前谈判#，你怎么看？ 
 
网页链接
 ",军事
"#AI军用引发新一轮奥本海默时刻#【玉渊谭天丨AI+战场=“奥本海默时刻”？】#美国近年来AI军用手段如何升级#今年AI应用到各行各业的消息不断，但在关注发展的同时，有人也开始发出了警告。电影《奥本海默》原著作者在采访中表示，AI是今天我们面临的新一轮“奥本海默时刻”。这个说法是真的吗？谭主从美国AI军事应用升级的过程中找到了答案。戳视频，看美国近年来AI军用手段如何升级>> 
玉渊谭天的微博视频",军事
"热知识：大家知道我国完全自行设计的第一种战略导弹是哪一型号吗？#硬核军迷# 
 
网页链接
 ",军事
"#岸田或连续第三年出席北约峰会#【日媒：#美国邀岸田文雄赴美参加北约峰会#，或将是岸田连续第三年出席】据日本《产经新闻》3月30日报道，消息人士透露，美国政府邀请日本首相岸田文雄参加今年7月在华盛顿举行的北约峰会，美日双方正就此展开协调。如果实现，这将是岸田连续第三年出席北约峰会。
报道称，岸田2022年6月参加在马德里举行的北约峰会，这是日本首相首次参加北约峰会。岸田也参加了2023年在立陶宛举行的北约峰会。  
日媒：美国邀岸田文雄赴美参加北约峰会，或将是岸田连续第三年出席",军事
"#马斯克直言乌军反攻将是悲剧结果#【#马斯克建议乌在失去更多领土前谈判#】埃隆·马斯克3月31日突然在社交媒体发文评论俄乌局势，引发关注。他认为，“如果战争持续时间足够长，敖德萨也会沦陷”，建议乌克兰在失去更多领土之前通过谈判解决问题。早些时候，乌总统泽连斯基曾表示，即使不恢复1991年的乌克兰边界，莫斯科和基辅也可以开始和平谈判，该言论被认为是其态度的转变。#马斯克称傻瓜都能预测乌军反攻悲剧结果# 
3月31日，马斯克在社交媒体X发文写道：“在缺乏装甲或空中优势情况下，乌克兰攻击一支拥有纵深防御、雷区和更强大火炮的更强大军队，这是在悲剧性地浪费生命！任何傻瓜都能预料到这一点。” 
马斯克建议乌在失去更多领土前谈判",军事
"#伊朗公开更多地下导弹基地画面#：大批发射车一眼望不到头(环球军事+) #伊朗公开地下导弹基地画面# 
新浪军事的微博视频
 ",军事
"热知识：大家知道下面关于“小米加步枪”的断句中，哪一个是正确的吗？#硬核军迷# 
 
网页链接
 ",军事
"【#泽连斯基解除多名高级顾问职务#，包括长期商业伙伴及乌总统第一助理】当地时间3月30日，乌克兰总统办公室网站公布一项已签署法令，乌克兰总统泽连斯基解除了谢菲尔（Serhii Shefir）的乌总统第一助理的职务。
乌克兰国家通讯社（Ukrinform）报道称，谢菲尔是于2019年5月21日被任命担任该职务的。“今日俄罗斯”（RT）则指出，谢菲尔是泽连斯基的长期伙伴及助手，在过去一周里，泽连斯基正改组其政府，并解雇了多名高级顾问。  
泽连斯基解除多名高级顾问职务，包括长期商业伙伴及乌总统第一助理",军事
"【#中国使馆正告英国窜台政客#】驻英国使馆发言人就英国“工党台湾之友会”代表团窜台事答记者问 #中使馆谴责英政客窜台#记者：据报道，英国“工党台湾之友会”代表团近日在台湾窜访。请问中方对此有何评论？
使馆发言人：英国工党有关议员不顾中方坚决反对，执意窜访中国台湾地区，这是对一个中国原则的公然违反，粗暴干涉中国内政，向“台独”分裂势力发出了错误信号。中方予以强烈谴责。
台湾是中国领土不可分割的一部分，台湾问题纯属中国内政。一个中国原则是公认的国际关系基本准则和国际社会普遍共识，也是中英建立和发展外交关系的重要前提和政治基础。中方敦促英方有关政客停止违背一个中国原则的行径，停止干涉中国内政。我们正告有关英国政客，任何损害中国利益的行径都必将受到中方有力回击。（环球网）",军事
"#荷兰劫持人质事件未发现恐袭动机#【多人遭劫持！荷兰埃德市突发劫持人质事件，警方：目前没有迹象表明事件存在“恐怖主义动机”】当地时间3月30日，荷兰警方表示，该国埃德市当天发生劫持人质事件，多人遭劫持。据法新社30日最新消息，荷兰警方说，目前没有迹象表明当天在该国中部发生的劫持人质事件存在“恐怖主义动机”。#荷兰埃德市发生劫持人质事件#“我们看到有很多关于（作案）动机的问题。目前没有迹象表明有恐怖主义动机，”荷兰警方在社交媒体X上发表声明说。
法新社还称，目前尚不清楚有多少人被劫为人质，但当地媒体称大约有四五人被牵涉其中。（环视频）
环视频的微博视频",军事
"#日本采购美国战斧导弹#【警惕！美国在日本开始有了新动作！】从美国采购“战斧”巡航导弹被外界视为日本自卫队强化“先发制人”的标志性动作。美国海军学会网站28日称，美国海军已经开始为自卫队举办“战斧”巡航导弹的培训课程。鉴于日本在引进“战斧”导弹时表现出的种种急迫心态，美国此举可能带来重大的后续影响。 #美军培训日本海自使用战斧导弹# 
警惕！美国在日本开始有了新动作！",军事
"【悼念遇难者 #莫斯科遭袭音乐厅旁举行纪念音乐会#】当地时间3月30日晚，一场纪念音乐会在遭遇恐袭的音乐厅旁举办，悼念恐袭事件中的遇难者。
当天，克罗库斯城音乐厅恐袭现场旁临时搭建起舞台，俄罗斯著名指挥家捷吉耶夫率乐团演奏。在演出前首先举行了默哀仪式，人们表情肃穆，共同悼念恐袭事件中的遇难者。
当天，舞台前的地面上用蜡烛摆放出振翅欲飞的鹤的形象，在音乐厅建筑外墙上，也不断投放着一只只白鹤飞向天际的影像。遭遇恐袭的这个音乐厅的命名是为了纪念著名苏联歌曲《鹤》的演唱者马戈马耶夫。这首歌讲述了死去的士兵化身为鹤的故事，如今已成为俄罗斯民众悼念莫斯科州音乐厅恐袭遇难者的挽歌。（央视） 
今日俄罗斯RT的微博视频",军事
"【#波兰总理称欧洲已进入战前时代# 你怎么看？】波兰总理图斯克当天就俄乌冲突带给欧洲的“真实”威胁发出警告，称欧洲大陆自二战结束以来首次进入“战前时代”。你认为欧洲会再次卷入战争吗？ 
 
网页链接
 ",军事
