content,type
"【解局 | 剑拔弩张！美国得州危机会升级吗？ 】美国又出大事儿了。在美国南部边境，得克萨斯州的铁丝网纠纷正处于舆论风口浪尖——得州国民警卫队在美墨边境设置带刺铁丝网等屏障拒绝移民进入，同时也将美国联邦执法人员拒之门外。随着事件发酵，美国民主、共和两党的争斗也进一步加剧。一方面是民主党政府要求拆除铁丝网，并获最高法院支持；另一方面是共和党主政的25个州州长联名“站队”阿博特，以“团结”姿态表达支持。纠纷背后有何玄机？事态将如何发展？新华社记者为您解局。
网页链接
 
新华国际的微博视频",国际
"【法国宪法委员会主席法比尤斯：当今世界需要法国和中国这样的大国 】1964年，中法两国政府发表联合公报决定建立外交关系。那一年，洛朗·法比尤斯18岁，还是一名学生。他当时的感受是：“戴高乐将军领导下的法国是第一个与新中国正式建交的西方大国，这一决定极富胆略，也极为积极。”他不会想到，此后60年，他的命运和中法两国的发展紧密相连。作为法国著名政治家，法比尤斯先后担任议员、部长、总理、外长、国民议会议长……2016年，他出任宪法委员会主席。“我一直积极推动法中关系发展。” 法比尤斯说。 
新华国际的微博视频",国际
　　新华社快讯：叙利亚媒体“沙姆调频”和当地目击者说，叙首都大马士革南郊的什叶派聚居区赛义达扎伊娜卜地区29日发生爆炸。（记者冀泽　程帅朋） ,国际
　　新华社快讯：当地时间1月29日晚，中国驻瑙鲁使馆在瑙鲁岛东南部的一家酒店内举行复馆仪式。（记者梁有昶） ,国际
　　新华社快讯：也门胡塞武装发言人叶海亚·萨雷亚29日发布声明说，该组织向一艘在亚丁湾行驶的美国军舰发射了导弹。（记者王尚） ,国际
新华社快讯：据朝中社29日报道，朝鲜领导人金正恩28日指导潜射战略巡航导弹试射活动。（记者王超） ,国际
新华社快讯：中国驻瑙鲁使馆复馆小组29日举行升国旗仪式。时隔近19年五星红旗再次在瑙鲁升起。（记者梁有昶） ,国际
新华社快讯：美国总统拜登28日确认，驻扎在约旦东北部靠近叙利亚边境美军27日晚遭无人机袭击，造成3名美军士兵死亡、多人受伤。（记者邓仙来） ,国际
　　新华社快讯：哈马斯媒体办公室28日发表声明说，以色列军队过去48小时在加沙地带南部汗尤尼斯打死至少350名巴勒斯坦人。（记者柳伟建） ,国际
　　新华社快讯：西非国家马里、尼日尔、布基纳法索28日发布联合公报，宣布立即退出西非国家经济共同体（西共体）。（记者王子正） ,国际
　　新华社快讯：据土耳其媒体报道，伊斯坦布尔一个意大利教堂28日遭到武装袭击，一人死亡。（记者王峰） ,国际
"【穿越时空的文明对话】牛皮封面、飘口烫金、书口刷红……2019年3月，正在法国进行国事访问的国家主席习近平从法国总统马克龙手中接过作为国礼的《论语导读》，细细翻看。这部首次以法语向欧洲系统介绍中国儒家思想的著作，因此再次走到聚光灯下，引发人们的广泛关注。
网页链接
 
新华国际的微博视频",国际
　　新华社快讯：国家主席习近平1月27日同法国总统马克龙互致贺电，庆祝两国建交60周年。 ,国际
"【米歇尔弃选欧洲议员　力图稳住欧盟局面】欧洲理事会主席米歇尔26日说，他将放弃参加欧洲议会选举，以专注于他当前欧洲理事会主席的职责。
　　米歇尔当天在社交媒体上发布声明说，他此前宣布将提前离开欧洲理事会并参加欧洲议会选举的决定受到了“媒体强烈关注和猜测”，影响到他履行现职义务。为了保持专注履行现有职责，他将不会参加欧洲议会选举，并表示将在本任期结束后才会考虑未来去向。
　　米歇尔此前向比利时媒体透露，他将参加今年6月的欧洲议会选举。如获胜，米歇尔需要在7月中旬就职欧洲议会议员，并提前数月卸任欧洲理事会主席。当地媒体指出，那将是在任欧洲理事会主席首次参加欧洲议会选举，并有可能在任期结束前留下空缺，这一情况史无前例，引发欧盟官员、欧洲外交官和议会的强烈反应。",国际
【特朗普被裁定支付巨额名誉诽谤赔偿金和罚金 】美国纽约南区联邦法院一个陪审团26日作出裁决，要求美国前总统特朗普向美国女作家卡罗尔支付总计8330万美元的名誉诽谤赔偿金和罚金。特朗普26日通过社交媒体表示，他将对此次裁决提出上诉。在本次名誉诽谤案诉讼中，卡罗尔起诉特朗普在2019年诽谤她，并要求至少1000万美元的赔偿。,国际
【以色列航空公司将停飞南非航线】以色列航空公司26日宣布，3月底开始停飞以色列与南非之间的航线，理由是乘客大幅减少。这一以色列旗舰航空公司说，“以色列人不愿前往南非”，乘客大幅减少，因而从3月底开始，特拉维夫至约翰内斯堡的直飞航线暂停运营；停飞南非航线后，将把执飞这条航线的宽体客机用于北美和亚洲航线，并计划开辟新航线。,国际
"【戴高乐将军曾孙女：法中可在“看待历史和展望未来的观点和方式上”互学互鉴】“当我们来到中国时就会发现，这是一个充满希望的国家。”中法建交60周年之际，法国前总统夏尔·戴高乐将军的曾孙女纳塔莉·戴高乐在巴黎接受新华社记者专访，畅谈她眼中的法中关系60年，讲述她与中国的故事。 
新华国际的微博视频",国际
"【波音“折翼”，美高端制造业巅峰难再】波音又双叒出事了。据报道，达美航空一架波音757客机日前在美国亚特兰大准备起飞时，“前轮掉落，滚下山坡”。近来，波音公司多型飞机频频发生安全事故，737 MAX 9在美国和世界多地停飞，暴露出波音在生产、质检等环节的一堆问题，美国高端制造业跌落神坛、巅峰难再。 
新华国际的微博视频",国际
　　新华社快讯：联合国国际法院26日在海牙发布临时措施，要求以色列遵守联合国《防止及惩治灭绝种族罪公约》。（记者王湘江） ,国际
"【“洋记者”中国遇“故知”——“熊猫小王子”圆中法友谊之梦 】“圆梦”2017年出生在法国圣艾尼昂市博瓦勒野生动物园，是第一只在法国出生的大熊猫。去年7月，“圆梦”从法国回到“祖籍”四川。今年恰逢中法建交60周年，也是中法文化旅游年。新华社“洋记者”哲瀚带着法国粉丝们的思念与祝福，看望在成都茁壮成长的“圆梦”。他向法国朋友们发出邀约：快来成都，与“熊猫小王子”再续前缘吧！ 
新华国际的微博视频",国际
"【解局 | 这个中东小国在巴以冲突中扮演什么角色？】以色列总理内塔尼亚胡日前被曝光不满卡塔尔方面就新一轮巴以冲突所作斡旋，称卡方的斡旋“有问题”。卡塔尔外交部发言人24日以“具有破坏性”批评内塔尼亚胡的言论。为何内塔尼亚胡对于卡塔尔此番斡旋并不买账？卡塔尔又在巴以冲突中扮演什么角色？新华社记者为您解局：
网页链接",国际
"【“你姓瑞，我姓哈，欢迎来到我的家”——中瑞同“屏”共振】凭借冰雪经济爆火，哈尔滨被称为2024年开年中国首个文旅“顶流”城市。作为久负盛名的冰雪旅游胜地，瑞士国家旅游局局长与哈尔滨文旅局长“隔空喊话”，引来两地民众的好奇与讨论。同样的冰雪，多样的精彩，一起感受中瑞民众“双向奔赴”的热情。 
新华国际的微博视频",国际
"【坠机谜团重重 俄乌针锋相对】俄罗斯国防部24日说，俄一架伊尔-76运输机当天在别尔哥罗德州坠毁，机上74人全部遇难。俄国防部指称乌克兰发射的导弹将飞机击落。机上有65名乌军被俘人员，原计划将他们运至别尔哥罗德州进行换俘。乌方未直接承认俄机为乌方击落，并称无法确认机上是否有乌军人员。通过双方表态可以看出，坠机事件疑点多多、谜团重重，到底是谁击落了飞机？机上人员是何身份？新华社记者为您解局——
网页链接
 
新华国际的微博视频",国际
"【中国同乌兹别克斯坦续写友好合作新篇章 】“中亚国家是中国西出阳关最真挚的故人。”乌兹别克斯坦总统米尔济约耶夫曾对习近平主席这样说道。米尔济约耶夫总统去年两度访华，今年首次出访再次选择了中国。中乌两国元首在密切的互动往来中，引领两国关系高水平发展，促进两国人民相知相亲。
网页链接",国际
"【涓涓细流汇成友谊江河——访中法建交亲历者汪华】1964年1月27日，中法两国领导人高瞻远瞩，在两极格局中追求独立自主，毅然作出建交的历史性决定。仅四十多个字的建交公报一经发出，立即在全球引起巨大震动，被西方媒体形容为“外交核爆”。60年来，中法关系历久弥新，两国友好的根基不断加深，早已成为特殊的朋友、共赢的伙伴。一代代友谊使者也随着时代变迁谱写出人生的绮丽篇章。 
新华国际的微博视频",国际
新华社快讯：据朝中社25日报道，朝鲜24日试射了战略巡航导弹。（记者王超） ,国际
"【新华社记者走访美国小镇选民：“他们不了解普通人生活有多艰难”】寒冬时节，美国东北部新罕布什尔州冷风刺骨，该州北部偏远地区积雪很厚，路上行人车辆稀少，却成为当下许多美国主流媒体和国际媒体聚焦的地方。详戳：
新华社记者走访美国小镇选民：“他们不了解普通人生活有多艰难”
 
新华国际的微博视频
 ",国际
　　新华社快讯：俄罗斯别尔哥罗德州州长格拉德科夫24日确认，当天在该州坠毁的伊尔-76军用运输机上人员全部遇难。俄国防部此前说，机上载有65名被俘乌克兰军人及6名机组人员和3名护送人员。 ,国际
　　新华社快讯：俄罗斯国防部24日说，俄军一架伊尔-76运输机当天在别尔哥罗德州坠毁，机上载有60余名乌军战俘、6名机组人员和3名随行人员。（记者陈霄） ,国际
　　新华社快讯：美国前常驻联合国代表妮基·黑利23日表示，她将继续参加2024年美国总统选举共和党初选，称“比赛远未结束”。（记者孙丁　熊茂伶） ,国际
　　新华社快讯：据美国多家主流媒体测算，特朗普在23日举行的2024年美国总统选举新罕布什尔州共和党初选中胜出。（记者孙丁 熊茂伶） ,国际
新华社快讯：美国中央司令部23日在社交媒体上说，隶属该司令部的美军部队对伊拉克境内三处设施实施了打击。 ,国际
新华社快讯：蒙古国首都乌兰巴托市24日凌晨发生油罐车与小轿车相撞事故，引发连环爆炸和火灾，造成人员伤亡。（记者阿斯钢） ,国际
新华社快讯：土耳其大国民议会23日晚表决批准关于瑞典加入北约议定书的议案。随后，土耳其总统埃尔多安将签字正式同意瑞典加入北约。（记者熊思浩） ,国际
"【打了三个多月，以色列为何还不肯罢休？】这是20年来死伤最严重的一轮巴以冲突——打了三个多月，造成加沙地带超过2.5万人死亡……就在巴勒斯坦卫生部门发布这一揪心数字数小时后，以总理内塔尼亚胡发表强硬声明，“完全拒绝”巴勒斯坦伊斯兰抵抗运动（哈马斯）用释放被扣押人员为条件换取停火的要求，本轮冲突仍看不到任何停火迹象。眼下，加沙地带人道主义危机严重、冲突外溢致中东多地燃起战火……以色列为何一直不肯罢休？巴以局势下一步将走向何方？新华社记者为您解局：
网页链接",国际
　　新华社快讯：当地时间23日凌晨5时20分许，乌克兰首都基辅拉响防空警报，随后，乌全境拉响防空警报。乌空军称俄军图-95轰炸机和图-22轰炸机已升空并发射数量不明导弹。（记者李东旭） ,国际
　　新华社快讯：美国伊利诺伊州警方22日说，正在搜捕一名持有武器的危险分子，其涉嫌在芝加哥市郊三处地点杀害8人。 ,国际
新华社快讯：也门胡塞武装22日说，也门首都萨那和其他省份当天晚上遭到英美空袭。（记者王尚） ,国际
"【“尔滨”的风吹到了国外】这个冬天，哈尔滨冰雪旅游“火出圈”，还火到了国外：“巴黎圣母院”和“北京天坛”的巨型冰雕“相遇”松花江畔，五彩冰灯“点亮”韩国华川山鳟鱼节，瑞士和哈尔滨“隔空喊话”文旅交流……“尔滨”的风吹向国际，演绎出一场场“冰雪奇缘”。
网页链接
 ",国际
　　新华社快讯：中国驻马来西亚大使馆证实，一辆载有16名中国游客的客车22日在吉隆坡云顶地区发生事故，2人受伤送医。（记者毛鹏飞） ,国际
　　新华社快讯：据巴勒斯坦通讯社22日报道，以色列军队当天对加沙地带南部城市汗尤尼斯进行密集轰炸，已造成至少30人死亡。（记者柳伟建） ,国际
"【德桑蒂斯宣布退选，特朗普稳了吗？】美国佛罗里达州州长德桑蒂斯21日宣布退出总统竞选并将支持前总统特朗普参选。美国2024年总统选举共和党初选23日将转战新罕布什尔州，德桑蒂斯为何选择此时退选？共和党初选结果还有哪些悬念？新华社记者为您解局：
网页链接
 ",国际
新华社快讯：美国佛罗里达州长德桑蒂斯21日宣布退出总统竞选并将支持特朗普参选。 ,国际
　　新华社快讯：阿富汗黎明电视台21日援引阿北部巴达赫尚省文化和信息部门负责人扎比乌拉·阿米里的话说，一架客机当天在巴达赫尚省坠毁。（记者邹学冕） ,国际
　　新华社快讯：据朝中社21日报道，朝鲜外务相助理办公室20日发表公报介绍朝外务相访俄成果，称俄总统普京表示愿尽早访朝。（记者王超） ,国际
新华社快讯：据美国地质调查局地震信息网消息，巴西西部北京时间21日5时31分发生6.5级地震，震源深度628.8公里。 ,国际
　　新华社快讯：伊拉克军方消息人士20日说，伊境内一驻有美军的基地当天遭到火箭弹袭击。（记者段敏夫、李军） ,国际
"【战火越烧越烈！Gif图看中东多地局势紧张】近期中东多地局势紧张，巴以冲突的外溢效应正不断扩散，引发国际社会担忧。新华国际用动图形式梳理地区局势：
战火越烧越烈！Gif图看中东多地局势紧张
 ",国际
新华社快讯：据伊朗媒体20日报道，两名伊朗高级军事顾问当天在以色列对叙利亚的袭击中丧生。 ,国际
【联合国报告：每小时两名母亲死于加沙冲突】联合国妇女署19日发布报告说，加沙地带冲突为当地妇女和女童带来前所未有的冲击，平均每小时就有两名母亲死于战事。报告说，新一轮巴以冲突爆发100多天来，超过24620名巴勒斯坦人在加沙地带被打死，其中70％为妇女和儿童。在过去15年的巴以冲突中，丧生的平民中67%为成年男子。,国际
【一架波音飞机因发动机故障紧急着陆】一架波音货运飞机18日在美国起飞后不久发动机故障，被迫紧急返航。这架波音747-8型货机属于美国阿特拉斯航空公司。它于18日晚从美国佛罗里达州迈阿密国际机场起飞，升空不久发动机故障，被迫紧急返航。路透社援引阿特拉斯航空公司声明报道，机组人员按照标准程序，操纵飞机安全返回机场。机场方面说，地面消防人员紧急出动，没有人员在这起事件中伤亡。,国际
新华社快讯：据美国白宫19日消息，美军当天“成功”打击了也门胡塞武装目标。（记者邓仙来） ,国际
　　新华社快讯：据菲律宾当地媒体报道，该国南部达沃市19日发生山体滑坡，造成至少2人死亡。（记者张怡晟） ,国际
"【瑙鲁部长：欢迎中国游客到瑙鲁品尝金枪鱼】鲁内政部长查梅茵·斯科蒂19日接受新华社记者专访时表示，瑙鲁期待与中国复交。在中国春节到来之际，欢迎中国游客来瑙鲁观看传统舞龙表演，品尝顶级品质的金枪鱼。 
新华国际的微博视频
 ",国际
"【俄外长：俄中各领域合作快速发展】俄罗斯外长拉夫罗夫18日表示，俄中之间建立了广泛、高水平的合作机制，双方各领域合作快速发展。他强调，俄中新时代全面战略协作伙伴关系有利于沟通协调双方正在进行的互利合作项目。 
新华国际的微博视频
 ",国际
　　新华社快讯：据朝中社报道，朝鲜进行了水下核武器系统试验。 ,国际
新华社快讯：美国国会参众两院18日通过一项短期支出法案，将为联邦政府提供资金的期限延长至3月初。（记者熊茂玲） ,国际
"【用音乐筑起中美友谊之桥】音乐跨越国界，文化架起桥梁。结束访华之旅两个月后，费城交响乐团在中国农历龙年春节前夕，邀请中国指挥家余隆担纲指挥，为美国观众带来一场东西合璧的艺术盛宴。“音乐有一种不可思议的力量，能在人与人之间建立联系，架起沟通的桥梁。”费城交响乐团总裁兼首席执行官马思艺在接受新华社记者专访时说。
网页链接
 
新华国际的微博视频",国际
　　新华社快讯：据叙利亚媒体报道，约旦18日空袭叙利亚南部地区，造成包括妇女儿童在内多人死亡。（记者程帅朋） ,国际
新华社快讯：巴基斯坦军方人士18日向新华社记者证实，巴基斯坦打击了位于伊朗境内的“恐怖分子”。（记者蒋超） ,国际
新华社快讯：据也门胡塞武装控制的媒体18日报道，美英当天凌晨轰炸了也门北部和中部的多个胡塞武装目标。（记者王尚） ,国际
新华社快讯：据美国媒体17日报道，美军当天对也门境内胡塞武装目标发动新一轮导弹袭击。（记者邓仙来） ,国际
"【全球连线 | 跨越山海的书信：美国歌剧演员与中国小学生的真挚友谊 】“我给他写了封信。他也给我回信了。特别希望我们能一直做好朋友。”
　　2023年5月，美国歌剧艺术家卡拉·季尔利科夫·卡纳勒来到中国，参加一系列文化交流活动。在华期间，卡拉和来自中国福建的小学生黄奕诚结下友谊，并通过书信保持着联系。“信是我手写的，下了一番功夫，不仅用英文写，还有中文……真的希望他知道，他有我这个朋友。”卡拉告诉记者。
　　黄奕诚也用中英文给卡拉回信，信中写道：“新年快乐！我的朋友……我特别希望未来你可以到漳州来看我。”
　　在与黄奕诚及其家人的交往中，卡拉感受到中华文化的魅力。她说，美国人不能只输出自己的文化，美国人也需要学习中国的文化，互相学习。 
新华国际的微博视频",国际
"【在达沃斯，中国经济凭实力“圈粉” 】世界经济论坛2024年年会于1月15日至19日在瑞士达沃斯举行。来自全球2800多名政界、商界、学界和媒体代表深入探讨世界经济的未来，中国角色备受瞩目。多位与会人士表示，看好中国经济发展前景及其对世界经济的积极影响。 
新华国际的微博视频
 ",国际
"【世界经济论坛执行董事扎希迪：中国经济健康发展将使世界受益 】世界经济论坛执行董事萨迪娅·扎希迪日前在接受新华社记者线上专访时表示，全球经济短期前景不容乐观，中国经济健康发展将为世界其他地区带来积极的溢出效应。 
新华国际的微博视频
 ",国际
"【解局 | 韩国缘何成为朝鲜“头号敌国” 】据朝中社16日报道，朝鲜劳动党总书记、国务委员长金正恩15日表示，应在宪法中将韩国定义为“头号敌国”和“永远的主敌”，并写入“应在发生战争时完全占领、平定、收复大韩民国”等内容。此前，朝鲜曾称美国为“最大的主要敌人”，如今又将韩国列为“头号敌国”，这是为何？ 
新华国际的微博视频",国际
　　新华社快讯：据泰国当地媒体报道，泰国中部素攀武里府一家烟花厂17日发生爆炸，造成至少17人死亡、多人受伤。（记者高博 任芊） ,国际
　　新华社快讯：据多家泰国媒体报道，泰国中部素攀武里府一家烟花厂17日发生爆炸，造成多人死伤。（记者林昊） ,国际
　　新华社快讯：据巴勒斯坦电视台17日报道，以色列军队当天袭击加沙城多处住宅，造成至少25人死亡。（记者柳伟建） ,国际
　　新华社快讯：1月17日，国家主席习近平向费利克斯·齐塞克迪致贺电，祝贺他当选连任刚果民主共和国总统。 ,国际
"【“洋记者”走新疆之跨越时光的“东方弗拉门戈”】歌声悠扬，舞蹈翩跹。来自哥伦比亚的新华社“洋记者”安德烈斯来到古老的新疆南部县城莎车，在深秋壮观的胡杨林间，与原汁原味的十二木卡姆艺术邂逅。在安德烈斯眼中，十二木卡姆就像是“东方弗拉门戈”，表演形式非常相似，但历史更为久远。这跨越了五百年时光的记忆和情感，令人感动与沉醉。 
新华国际的微博视频",国际
新华社快讯：巴基斯坦外交部17日凌晨发表声明，对伊朗侵犯巴领空导致人员死伤表示强烈谴责。（记者蒋超） ,国际
新华社快讯：科摩罗国家独立选举委员会16日公布的初步结果显示，现任总统阿扎利赢得本届总统选举。（记者凌馨） ,国际
新华社快讯：也门胡塞武装16日说，该组织当天用多枚导弹袭击了一艘船只。（记者王尚） ,国际
　　新华社快讯：据外电报道，美国16日对也门胡塞武装目标发动新一轮袭击。 ,国际
　　新华社快讯：据外电16日报道，一艘希腊货轮在也门附近海域被导弹击中。 ,国际
新华社快讯：在新加坡出生的大熊猫叻叻16日晚乘包机飞往中国。（记者蔡蜀亚 李䶮） ,国际
新华社快讯：据日本媒体报道，北海道新千岁机场16日傍晚发生客机擦碰事故。 ,国际
新华社快讯：尼日利亚尼日尔州官员16日说，一艘客船15日在该州倾覆，船上至少100名乘客下落不明。 ,国际
"【“洋记者”走新疆之我学到的第一句维吾尔语】来自哥伦比亚的新华社“洋记者”安德烈斯来到乌鲁木齐，和当地朋友迪力拜尔体验新疆人的生活：吃羊肉串、游大巴扎、坐地铁、逛书店……他甚至“客串”起配音演员，学起了维吾尔语日常对话。安德烈斯发现，维吾尔语在新疆广泛使用，在当地民众的工作和生活中发挥着重要作用。猜一猜，安德烈斯学会的第一句维吾尔语是什么？ 
新华国际的微博视频",国际
新华社快讯：根据多家美国媒体测算，特朗普在美国2024年总统选举共和党艾奥瓦州初选中胜出。（记者孙丁　熊茂伶） ,国际
新华社快讯：据目击者称，伊拉克北部库尔德自治区首府埃尔比勒15日晚传出强烈爆炸声。（记者段敏夫 李军） ,国际
新华社快讯：也门胡塞武装15日说，该组织当天下午在亚丁湾向一艘美国货船发射了导弹。（记者王尚） ,国际
　　新华社快讯：当地居民说，也门胡塞武装控制的红海城市荷台达15日傍晚传出巨大的爆炸声。（记者王尚） ,国际
【这个新近跟台湾“断交”的国家，了解一下】瑙鲁政府15日在其脸书官方账号上发表声明，宣布瑙鲁将与台湾断绝“外交关系”。关于这个太平洋岛国，一起来速览“干货”吧。 ,国际
"【现场报道 | 瑙鲁宣布与台湾“断交”】 瑙鲁政府当地时间15日发布声明，宣布承认一个中国原则，与台湾当局断绝所谓“外交关系”。 
新华国际的微博视频
 ",国际
【伊朗总统与胡塞武装领导人通话 谴责美国空袭】据伊朗伊斯兰共和国通讯社报道，伊朗总统莱希14日与也门胡塞武装“最高政治委员会”主席迈赫迪·马沙特通话。莱希谴责美国对也门的空袭，称华盛顿此举暴露了其“侵略和反人权的本质”，他同时强调保护国际航运安全的重要性。马沙特表示坚决反对以色列政权，支持加沙地带人民。,国际
【英国上半年将派2万人参加北约大规模军演 】英国国防部网站15日说，英国今年上半年将向北大西洋公约组织派出2万名军事人员、军舰和战斗机，参加北约在欧洲举行的大规模军事演习。今年是北约成立75周年。北约计划今年上半年在欧洲多地协同举行“坚定捍卫者24”军演。北约大规模军事演习“坚定捍卫者”每3年举行一次。上一次演习是2021年，其规模受新冠疫情影响大幅缩减。,国际
　　新华社快讯：瑙鲁政府15日在其脸书官方账号上发表声明，宣布瑙鲁将与台湾断绝“外交关系”。 ,国际
【调查显示中国汽车在俄市场份额大增】俄罗斯大型商业银行奥特克里捷银行日前发布的一项市场调查结果显示，2023年，中国品牌汽车在俄罗斯市场所占份额增至49%。去年，中国品牌汽车在俄销量首次突破50万辆，共有30个中国汽车品牌正式进入俄市场，最受当地欢迎的中国汽车品牌包括奇瑞、哈弗和吉利等。该银行分析人士表示，中国汽车在俄销量今年有望进一步提升。,国际
【丹麦国王腓特烈十世登基】丹麦首相弗雷泽里克森14日下午在丹麦首相府和议会所在地克里斯蒂安堡宫的阳台上向民众宣布，丹麦王储腓特烈正式继位，成为国王腓特烈十世。当天早些时候，宣布退位的丹麦女王玛格丽特二世在克里斯蒂安堡宫签署退位和传位文书。她于1972年1月14日继位成为丹麦女王。 ,国际
新华社快讯：国家主席习近平14日向丹麦新任国王腓特烈十世致贺电，对腓特烈十世即位表示祝贺。 ,国际
新华社快讯：据朝中社15日报道，朝鲜14日下午试射一枚中远程固体燃料弹道导弹。（记者王超） ,国际
新华社快讯：据也门胡塞武装控制的马西拉电视台14日报道，美国和英国当天对也门红海城市荷台达发动空袭。（记者王尚） ,国际
【#澳大利亚西部野火肆虐# 局地发布疏散令】澳大利亚最大州西澳大利亚州部分地区13日燃起野火。截至14日，该州有超过25处野火在燃烧，过火面积达417公顷。野火迅速蔓延，已威胁到该州首府珀斯以北约60公里两个郡居民的安全。当地政府部门发布疏散令，要求居民尽可能撤离至安全区域。（记者张旌） ,国际
　　新华社快讯：据当地媒体报道，阿富汗尼姆鲁兹省首府扎兰季市一大楼遭自杀式炸弹袭击，目前伤亡情况不明。（记者邹学冕） ,国际
"【冲突满百日，何时休？ 】2023年10月7日爆发的新一轮巴以冲突至今已持续100天。冲突造成大量无辜平民死伤，同时其外溢效应不断扩大，中东地区紧张局势持续升级。 
新华国际的微博视频
 ",国际
新华社快讯：据当地媒体13日报道，也门胡塞武装控制的红海城市荷台达当天发生爆炸，该市日前遭美英战机空袭。（记者王尚） ,国际
　　新华社快讯：据日本气象厅消息，日本鹿儿岛县诹访之濑岛御岳火山当地时间14日凌晨喷发。（记者郭丹） ,国际
"【友谊之舟再扬帆】马尔代夫地标性建筑中马友谊大桥，是中国和马尔代夫共建“一带一路”的标志性项目。新年伊始，北京迎来今年首位来华进行国事访问的外国元首——马尔代夫总统穆伊兹。他是这座大桥建设历程的亲历者和见证者，时任马尔代夫住房和基础设施建设部长，正是大桥马方项目管理者，对大桥怀有特别的情感。
网页链接",国际
　　新华社快讯：据巴勒斯坦电视台13日报道，以军当天凌晨袭击加沙城一处住宅，造成至少20人死亡。（记者柳伟建） ,国际
　　新华社快讯：乌克兰空军说俄军发动导弹袭击。乌全境拉响防空警报。（记者李东旭） ,国际
　　新华社快讯：美国媒体报道称，美国12日对也门胡塞武装目标进行了新一轮打击。 ,国际
　　新华社快讯：世界气象组织12日正式确认2023年为有记录以来最热年份。（记者曾焱） ,国际
　　新华社快讯：也门胡塞武装控制的马西拉电视台12日报道，也门胡塞武装“最高政治委员会”说，美英两国“所有利益”都已成为胡塞武装的“合法打击目标”。（记者王尚） ,国际
　　新华社快讯：习近平就中莱复交30周年同莱索托国王莱齐耶三世互致贺电。 ,国际
　　新华社快讯：也门胡塞武装12日发表声明说，该组织5名武装人员在12日凌晨美英发动的空袭中丧生，另有6人受伤。（记者王尚） ,国际
　　新华社快讯：也门胡塞武装12日说，美英两国空袭也门首都萨那等地是“大规模侵略行为”，将为此“付出沉重代价”。 ,国际
　　新华社快讯：美国媒体11日报道，美军当天对也门境内胡塞武装发动军事打击。 ,国际
新华社快讯：据当地目击者说，也门首都萨那12日凌晨遭到战机空袭。（记者王尚） ,国际
"【为中美友好注入“青春力量”】习近平主席4日复信美国艾奥瓦州友人萨拉·兰蒂。兰蒂表示，“收到习主席的复信，我感到非常荣幸。”中美关系希望在人民，基础在民间，未来在青年，活力在地方。近来，中美双方落实两国元首达成的“旧金山愿景”，推动民间特别是青年交往，架起更多相知相亲的桥梁，书写更多面向未来的新故事：
网页链接",国际
　　新华社快讯：据伊朗塔斯尼姆通讯社报道，伊朗海军11日在阿曼湾水域扣押了一艘美国油轮。（记者陈霄） ,国际
新华社快讯：阿富汗北部巴尔赫省首府马扎里沙里夫市11日发生爆炸，目前伤亡情况不明。（记者邹学冕） ,国际
【地壳大变动、海底成陆地 卫星图对比日本能登半岛震前震后】日本国土交通省下属国土地理院近日发布最新观测结果显示，能登半岛地震导致能登地区地壳出现大幅变动。其中，变动最大的轮岛市向西南方向水平移动了约2米，并隆起约1.3米。日本媒体援引研究人员的话报道，能登半岛沿海部分海底抬升变成陆地。,国际
新华社快讯：新华社记者11日在阿富汗首都喀布尔听到爆炸声。（记者邹学冕） ,国际
　　新华社快讯：据美国地质调查局地震信息网消息，阿富汗北部11日发生6.4级地震，阿富汗首都喀布尔震感明显。（记者邹学冕） ,国际
　　新华社快讯：巴布亚新几内亚总理马拉佩11日宣布实施为期14天的国家紧急状态。（记者王琪） ,国际
　　新华社快讯：习近平致电祝贺哈西娜当选连任孟加拉国总理。 ,国际
　新华社快讯：哈马斯媒体办公室10日发表声明说，以色列军队当天袭击加沙地带中部阿克萨医院周边一处住宅，造成至少40人死伤。（记者柳伟建） ,国际
　　新华社快讯：1月4日，习近平复信美国艾奥瓦州友人萨拉·兰蒂。他说，中美关系取得的成就，首要归功于两国人民的共同努力；中美关系继续向前发展，更加需要依靠两国人民。 ,国际
【秘鲁宣布北部边境地区进入紧急状态】秘鲁部长会议主席（总理）奥塔罗拉9日宣布，在与厄瓜多尔毗邻的北部边境所有省份实施紧急状态。当天早些时候，一伙蒙面枪手闯入厄瓜多尔西南部瓜亚基尔市的一家电视台并挟持电视台工作人员。事件发生后，厄瓜多尔总统诺沃亚签署行政令，宣布该国进入“国内武装冲突”状态。,国际
　　新华社快讯：1月10日，国家主席习近平同突尼斯总统赛义德互致贺电，庆祝两国建交60周年。 ,国际
【布林肯：美方反对驱离加沙地带居民的计划】正在以色列访问的美国国务卿布林肯9日在特拉维夫说，应尽量让加沙地带北部居民返回家园，美方反对将他们安置在加沙之外的计划。联合国将对形势进行评估，最终让加沙地带北部流离失所的巴勒斯坦人安全返回家园，但实现这一目标面临重重挑战。 ,国际
新华社快讯：据法国媒体报道，法国国民教育和青年部长加布里埃尔·阿塔尔9日被任命为新总理。（记者唐霁） ,国际
新华社快讯：据美国地质调查局地震信息网消息，菲律宾萨兰加尼附近海域北京时间9日4时48分发生7.0级地震。 ,国际
新华社快讯：据法国总统府消息，法国总统马克龙8日接受了总理博尔内递交的辞呈。（记者乔本孝） ,国际
